Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Level 1,Level 2,Mapping type,Mapped identifier,Mapped label,Mapped type
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,785,Abnormal load notification,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1466,Accessibility - local facilities,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,853,Accessibility of Web sites,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,429,Accident reporting,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,650,Accommodation certificates,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,681,Acupuncturist registration,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,160,Adoption,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1757,Adult care plan,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,225,Adult carers,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,27,Adult education courses,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,293,Adult hospice care,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1121,Adult placement,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,292,Adult residential care,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1082,Advertisement control,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,700,Advice for young people,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,162,Advocacy for carers,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,728,Advocacy for social care clients,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1123,Affordable housing,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,411,Air handling units,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,413,Air quality,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1600,Alarm notification area,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,727,Alcohol advice and support,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,657,Alley gating,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,86,Allocated council homes,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,510,Allotments,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,732,Alternative care providers,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1765,Alternative provision of education,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1774,Animal by-products enforcement,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,772,Animal importation,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,788,Animal inspection,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,434,Animal welfare,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1483,Anti-social behaviour  - solvent abuse,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1480,Anti-social behaviour - begging and vagrancy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1481,Anti-social behaviour - hoax or false calls to emergency services,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1484,Anti-social behaviour - inconsiderate or nuisance,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1485,Anti-social behaviour - neighbour nuisance,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1486,Anti-social behaviour - street drinking,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1487,Anti-social behaviour - vehicle,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1482,Anti-social behaviour -malicious or nuisance communication,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,369,Approved suppliers,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,618,Archaeology - consultancy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,619,Archaeology - excavations and surveys,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,604,"Archive loans, donations, bequests and sales",Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,605,Archive withdrawals,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,448,Archives,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,877,Area waste strategy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1654,Armed forces community covenant,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1372,Art commissions,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1791,Arts  and creative classes,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,884,Arts development,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,838,Arts organisations and events,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,415,Asbestos management,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,147,Assisted garden maintenance,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,915,Asylum seekers - nationality checking,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,77,Asylum seekers support,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1474,Attending arson incidents,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,379,Auction premises licence,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1728,Autism strategy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1775,Bathing waters ,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,756,Beach patrols,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,896,Behaviour development,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,726,Benefit fraud,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,190,Benefits advice and assessment,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,328,Bereavement support,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,323,Birth - historical searches,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,320,Birth - re-registering,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,319,Birth registration,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,374,Boarding animals licence,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,757,Boat and trailer parking,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,762,Boat launching and recovery,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,758,Boat moorings,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,763,Boat registration,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,769,Boat waste disposal,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,771,Boat winter storage,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,741,Boatman's licence,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,43,Book exhibitions,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1601,Book start,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,554,Bridge strengthening,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1797,Brownfield land register,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,668,Building and landscape design,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,499,Building control,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1157,Building control enforcement,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,383,Building materials licence,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,528,Bulky household waste collections,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1599,Bus lanes and routes,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,637,Bus stops and shelters,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,349,Business advice,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,690,Business awards,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1618,Business centres,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,914,Business continuity advice,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,351,Business co-operatives,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1036,Business directories,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,350,Business grants,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1693,Business improvement districts (BID),Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,55,Business rate relief,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1672,Business rate supplement,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,56,Business rates account enquiries,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,54,Business rates annual notification,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,692,Business security advice,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,693,Business security grants,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1139,Business sponsorship opportunities,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1539,Business travel and commuting,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1390,Byelaws and regulations,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1046,Calibration and testing,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1108,Camping and caravan sites,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,556,Canals and waterways,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1111,Car pooling,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,743,Caravan site licence,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1743,Care Act 2014 implementation,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1283,Care ambassadors,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,242,Care at home,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,209,Care needs assessment,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1769,Care order,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1723,Care plan,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,887,Careers advice,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1437,Carers allowance,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1755,Carers assessment,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,298,Carers support groups,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1142,Caretaking,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,883,"Catering, sales and vending",Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1538,Cemeteries and crematoria,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,367,Census information,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,370,Change of circumstances,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,711,Change of housing tenancy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1783,Channel early intervention scheme,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,631,Chaperone service,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1780,Child assessment order,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1726,Child employment registration,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1748,Child measurement,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,48,Child performance licences,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1676,Child poverty needs assessment,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1677,Child poverty strategy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,266,Child protection,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,310,Child protection orders,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1694,Child safety orders,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,19,Childcare out of school hours,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1680,Childcare sufficiency assessment,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,924,Childhood immunisation,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,21,Childminders,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,20,Childminding,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,837,Children and young people - preventative services,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,53,Children's centres,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1069,Children's certificate,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,449,Children's libraries,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1678,Children's Trust Board,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,852,Citizenship ceremonies,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,895,Citizenship education,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1413,Civic buildings,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1555,Civic events,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1137,Civic liability,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1045,Civic recognition and awards,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,793,Civil emergencies - flooding,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,794,Civil emergencies - gas pipelines,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,792,Civil emergencies - major accident hazards,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,729,Civil emergencies - social and psychological support,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,875,Civil funerals,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1750,Civil injunction,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1296,Civil marriage and civil partnership venue licence,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,691,Clean Air Act approval,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,232,Client contact problems,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,859,Clinical household waste,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1683,Club gaming permit,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1684,Club machine permit,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,646,Club premises certificate,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,760,Coastal events,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,848,Coastal protection,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,523,Commercial  clinical waste disposal,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,93,Commercial lettings,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,900,Commercial property development,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,519,Commercial waste bins,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,517,Commercial waste collection,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,520,Commercial waste disposal sites,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,522,Commercial waste special collections,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,518,Commercial waste spillage,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,878,Common Assessment Framework,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,649,Common land and village greens,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,122,Communal heating charge,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,140,Communal housing repairs,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,566,Communal lighting,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,313,Community alarms and Telecare,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,296,Community and day centres,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,719,Community assemblies and committees,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1653,Community asset transfer,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1149,Community centres,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,366,Community engagement,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1402,Community equipment loans,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,755,Community facility grants,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,746,Community farms,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,871,Community grants,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1711,Community infrastructure levy (CIL),Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1412,Community noticeboards,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,1752,Community protection notice,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,870,Community safety,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,720,Community strategy,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,297,Community support groups and organisations,Service
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,delivers,272,Community transport,Service
