Identifier,Label,Description,Created,Modified,History notes,Type,Parent identifiers,Parent labels,Level 1,Level 2,Mapping type,Mapped identifier,Mapped label,Mapped type
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,146,Democratic services,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,101,Development control,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,127,Disabled facilities grants,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,25,Early years and childcare,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,23,Education and learning,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,26,Educational support,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,147,Elected members,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,18,Emergencies,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,34,Environmental health,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,30,Environmental protection,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,149,Equipment and supporting services,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,74,Events and exhibitions,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,139,Extra-curricular activities,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,118,Facilities,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,123,Family benefits,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,116,Finance,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,89,Food,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,108,"Footpaths, byways and bridleways",Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,153,Fostering and adoption,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,35,Funerals and cremations,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,90,Gambling and lottery,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,144,Goods and services,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,42,"Government, citizens and rights",Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,5,Grants and aid,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,128,Grants for children and young people,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,88,Hazardous materials,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,141,Hazardous waste,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,12,Health and safety,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,58,Health and social care,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,135,Health and welfare at school,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,124,Heating and housing benefits,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,150,Help and advice for adults,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,27,Higher education,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,109,Highway maintenance,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,171,Highways,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,172,Highways policy,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,68,Homelessness and prevention,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,142,Household waste,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,66,Housing,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,69,Housing advice,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,156,Housing allocation,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,157,Housing finance,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,129,Housing grants,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,158,Housing policy,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,159,Housing services,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,119,Human resources,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,70,Improvements and repairs,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,132,Incident response,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,120,Information communication technology,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,97,Inland waterways,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,52,Internal operation,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,117,Legal,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,75,Leisure activities,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,72,Leisure and culture,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,76,Libraries,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,160,Library membership,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,82,"Licences, permits and permissions",Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,77,Local history and heritage,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,154,Looked after children,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,125,Low income benefits,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,95,Marine and waterway services,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,164,Markets,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,71,Multiple occupancy homes,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,78,Museums and galleries,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,21,Neighbourhood security,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,110,Parking,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,36,Parks and open spaces,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,165,Permissions and consents,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,99,Planning and building control,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,103,Planning policy,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,170,Planning services,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,53,Policy and performance,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,37,Pollution control,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,145,Procurement,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,133,Public safety,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,111,Public transport,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,136,Pupil development and support,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,39,Recycling,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,161,Reference and research,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,13,Regeneration,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,54,Registration,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,79,Religion and culture,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,151,Residential care and housing,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,112,Road safety,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,173,Road signs and markings,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,166,Roads and streets,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,137,School admissions,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,162,School and special libraries,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,28,Schools,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,29,Special education needs,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,80,Sports and sporting venues,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,55,Statistics and census information,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,40,Street care and cleaning,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,155,Support for children and young people,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,56,Taxation,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,167,Taxi and private hire,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,81,Tourism,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,15,Trading standards,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,91,Transport,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,105,Transport and highways,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,113,Transport schemes,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,41,Utilites,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,57,Volunteering and voluntary organisations,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,93,Waste and pollution,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,38,Waste management,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,143,Waste policy,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,94,Water activities,Function
41,Metropolitan borough council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,22,Youth offending,Function
55,National park,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,,,,
37,Parish council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,,,,
86,Passenger transport authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,,,,
91,Port authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,,,,
36,Town council,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,,,,
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,24,Adult education and lifelong learning,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,59,Adult services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,148,Adult social care,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,1,Advice and benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,2,Advice and welfare rights,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,83,Alcohol and entertainment,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,134,Alternative education provision,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,31,Animal welfare,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,84,Animals,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,73,Arts and entertainment,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,44,Asylum and immigration,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,3,Benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,85,Building and construction,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,100,Building control,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,7,Business advice and support,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,6,Business and employment,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,8,Business grants,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,9,Business rates,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,163,Businesses,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,86,Businesses and markets,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,10,Careers and employment,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,122,Carer and disability benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,61,Carers,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,63,Children and family care,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,152,Children and young people social care,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,96,Coastline,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,45,Commercial activities,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,11,Commercial property,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,140,Commercial waste,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,46,Communications and publicity,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,62,Community centres and facilities,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,126,Community grants,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,16,Community safety,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,106,Community transport,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,47,Complaints and compliments,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,32,Conservation and sustainability,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,48,Consultations,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,114,Corporate management,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,67,Council and community housing,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,33,Countryside and farming,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,138,Curriculum and policy,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,107,Cycling,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,49,Data protection and freedom of information,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,121,Death and benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,50,Democracy,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,146,Democratic services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,115,Democratic services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,101,Development control,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,127,Disabled facilities grants,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,25,Early years and childcare,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,23,Education and learning,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,26,Educational support,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,147,Elected members,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,18,Emergencies,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,34,Environmental health,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,30,Environmental protection,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,149,Equipment and supporting services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,74,Events and exhibitions,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,139,Extra-curricular activities,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,118,Facilities,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,123,Family benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,116,Finance,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,89,Food,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,108,"Footpaths, byways and bridleways",Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,153,Fostering and adoption,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,35,Funerals and cremations,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,90,Gambling and lottery,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,144,Goods and services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,42,"Government, citizens and rights",Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,5,Grants and aid,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,128,Grants for children and young people,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,88,Hazardous materials,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,141,Hazardous waste,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,12,Health and safety,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,58,Health and social care,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,135,Health and welfare at school,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,124,Heating and housing benefits,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,150,Help and advice for adults,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,27,Higher education,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,109,Highway maintenance,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,171,Highways,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,172,Highways policy,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,68,Homelessness and prevention,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,142,Household waste,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,66,Housing,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,69,Housing advice,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,156,Housing allocation,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,157,Housing finance,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,129,Housing grants,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,158,Housing policy,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,159,Housing services,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,119,Human resources,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,70,Improvements and repairs,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,132,Incident response,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,120,Information communication technology,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,97,Inland waterways,Function
40,Unitary authority,,2016-09-19,2016-09-19,,Organisation type,35,Local  and regional government,Local  and regional government,,performs,52,Internal operation,Function
